Species,ED,SE_ED
Hypsugo_savii,3.110610896304563,0.1978375153123599
Pipistrellus_arabicus,4.829314993261282,0.3885119911032456
Pipistrellus_imbricatus,4.829314993261282,0.3885119911032456
Vespadelus_regulus,2.859717813565964,0.22136387929089701
Vespadelus_baverstocki,3.3671732861051455,0.2295432320564499
Vespadelus_caurinus,3.3772076306442083,0.2294053019892371
Vespadelus_douglasorum,3.2785300182967445,0.23140772408030402
Vespadelus_troughtoni,3.108892376538335,0.21768377118651455
Vespadelus_vulturnus,3.363826927731718,0.2630684320900333
Vespadelus_pumilus,3.206952413848284,0.24435336896113763
Vespadelus_darlingtoni,3.3233169468291037,0.24953323164908126
Vespadelus_finlaysoni,3.297121920275327,0.24686760228784133
Chalinolobus_picatus,3.2047649424332803,0.22154012537073142
Chalinolobus_morio,3.1950233784348767,0.21441597724776656
Chalinolobus_gouldii,2.192997945264648,0.15198357491843922
Chalinolobus_neocaledonicus,2.192997945264648,0.15198357491843922
Chalinolobus_nigrogriseus,3.2970190062657205,0.18871591917474256
Chalinolobus_dwyeri,3.2458627111681158,0.2287267366012747
Chalinolobus_tuberculatus,7.183947728831289,0.32022913433516836
Philetor_brachypterus,11.153657755303723,0.4167271850690901
Tylonycteris_pachypus,8.426450226347798,0.3522547575862875
Tylonycteris_robustula,5.383217163173899,0.2595981391745374
Eptesicus_dimissus,5.330847549641696,0.2598556847022026
Vespertilio_murinus,10.551551988315559,0.4052330165544896
Vespertilio_sinensis,10.551551988315559,0.4052330165544896
Arielulus_circumdatus,5.839765243034144,0.32394706134123125
Arielulus_cuprosus,5.842369472903847,0.339242362192543
Arielulus_torquatus,5.863012553296164,0.36349636786525663
Arielulus_societatis,5.690196928900912,0.3555858341946072
Arielulus_aureocollaris,5.571599218247078,0.31609365780453036
Hesperoptenus_doriae,5.210361825221128,0.3034918697418724
Hesperoptenus_tomesi,4.742867070178872,0.2856315805607013
Hesperoptenus_tickelli,4.702468243576415,0.28151777977854575
Hesperoptenus_gaskelli,5.3654346695616315,0.3892102424716613
Hesperoptenus_blanfordi,4.736629469480392,0.3049496387512858
Mimetillus_moloneyi,9.530868777466829,0.4770637178818804
Glauconycteris_superba,4.576661689974968,0.3515946297070647
Glauconycteris_poensis,4.295928470489488,0.3198401495716495
Glauconycteris_curryae,4.003980266386408,0.2808070821557389
Glauconycteris_alboguttata,3.9756478908640878,0.27468140630389004
Glauconycteris_kenyacola,4.167744328932069,0.34342571685494394
Glauconycteris_variegata,2.895165279040177,0.20711870086121734
Glauconycteris_machadoi,2.895165279040177,0.20711870086121734
Glauconycteris_egeria,4.407394552911117,0.3262235849606733
Glauconycteris_gleni,4.3957108427510825,0.39178482862999797
Glauconycteris_argentata,3.8639641426488867,0.30350421052033316
Glauconycteris_beatrix,3.076682471813787,0.2413910994218837
Glauconycteris_humeralis,3.076682471813787,0.2413910994218837
Lasionycteris_noctivagans,18.380627107491016,0.4801178176556677
Eptesicus_brasiliensis,3.8201906780692725,0.2119950786045322
Eptesicus_furinalis,4.105324586331939,0.235495899730142
Eptesicus_guadeloupensis,4.123344118847126,0.26480447636108095
Eptesicus_chiriquinus,4.207505602990347,0.2684594239043787
Eptesicus_andinus,3.118853414118813,0.18125086279272862
Eptesicus_pachyotis,4.405455885010201,0.29773355964015175
Eptesicus_diminutus,3.1112065669335776,0.21385196859358024
Eptesicus_innoxius,3.1112065669335776,0.21385196859358024
Eptesicus_tatei,4.6930315469666075,0.2990330640631013
Eptesicus_fuscus,8.707523572162907,0.4151719552980162
Eptesicus_platyops,4.453071995321946,0.2831264280714657
Eptesicus_floweri,11.765919467010743,0.46390127815399324
Histiotus_alienus,6.133117845434566,0.3082963401661114
Histiotus_macrotus,4.524880190941824,0.2688278108506549
Histiotus_laephotis,4.524880190941824,0.2688278108506549
Histiotus_velatus,6.2366347577858,0.3295725125042493
Histiotus_humboldti,6.56296017999816,0.35516439998735494
Histiotus_magellanicus,4.074445074290269,0.21870221769426196
Histiotus_montanus,4.074445074290269,0.21870221769426196
Eptesicus_hottentotus,9.803869488367894,0.4175836977011393
Eptesicus_bottae,7.598550800881642,0.3581306143770258
Eptesicus_serotinus,3.738974352727572,0.21725651646873168
Eptesicus_isabellinus,3.738974352727572,0.21725651646873168
Eptesicus_bobrinskoi,3.6514992483425135,0.22545238766397344
Eptesicus_gobiensis,2.8764267684385723,0.1939032262692726
Eptesicus_nilssonii,4.386439580548917,0.2811919681991809
Eptesicus_japonensis,2.779499570027438,0.17844167687161977
Ia_io,12.877475594671381,0.4258076519521362
Scotomanes_ornatus,13.621899775251316,0.393525881038218
Cheiromeles_parvidens,31.78143571879883,0.8031900028094748
Cheiromeles_torquatus,31.78143571879883,0.8031900028094748
Tomopeas_ravus,45.569897726635745,0.6754287674069323
Sauromys_petrophilus,13.292802411845111,0.5911483038971916
Platymops_setiger,13.292802411845111,0.5911483038971916
Tadarida_aegyptiaca,14.919696809880447,0.5970041832896414
Myopterus_daubentonii,14.07659326353817,0.5718914446224092
Myopterus_whitleyi,14.07659326353817,0.5718914446224092
Tadarida_brasiliensis,15.648663898402978,0.666339460432614
Tadarida_lobata,11.899189095428849,0.5414645006195513
Tadarida_ventralis,11.794136204144097,0.5115916448997944
Tadarida_teniotis,9.040411147220254,0.5283293849559394
Tadarida_insignis,9.332405442707492,0.5808175552651902
Tadarida_latouchei,8.380256178569722,0.4761135117639775
Tadarida_fulminans,17.015477896982002,0.6873632350103893
Chaerephon_plicatus,11.439380926608068,0.6496085280714414
Chaerephon_aloysiisabaudiae,8.356814887616622,0.4875422843446418
Chaerephon_bregullae,4.39766773584538,0.3234335425378549
Chaerephon_johorensis,4.328283762409647,0.3240228001838953
Chaerephon_solomonis,4.3793802011855965,0.35503364223454226
Chaerephon_ansorgei,5.209667799865287,0.37259044593520985
Chaerephon_bivittatus,5.31816380772686,0.35186289264802645
Chaerephon_bemmeleni,5.09066789687627,0.3395794036345759
Chaerephon_nigeriae,10.445151000677717,0.5316346504066002
Chaerephon_chapini,8.057236209806272,0.41373024744342823
Chaerephon_pumilus,8.501256386243742,0.45052737198276355
Chaerephon_jobensis,9.799143057931804,0.5181228205782585
Chaerephon_tomensis,7.819254293519217,0.5822977772825702
Chaerephon_russatus,7.252914613211933,0.4703786332107881
Chaerephon_gallagheri,7.319424635620471,0.4706475522390411
Mops_midas,7.0625875177317265,0.39458565326113726
Mops_leucostigma,7.778438359377897,0.4293879635820077
Mops_nanulus,2.8136404886119797,0.199769093725178
Mops_petersoni,2.9042397276572474,0.22399903329631
Mops_thersites,3.146208477293418,0.22833066308075273
Mops_spurrelli,3.188690476747471,0.2249288639104753
Mops_brachypterus,3.187801144021809,0.2544503063170021
Mops_condylurus,7.1929550365100265,0.3927252942156511
Mops_niangarae,5.421898139381702,0.3521865242375387
Mops_mops,5.7706379886583035,0.3950859894123214
Mops_niveiventer,5.86203613054925,0.4124408297723239
Mops_trevori,3.5978128984880007,0.25773681169060936
Mops_demonstrator,3.5978128984880007,0.25773681169060936
Mops_congicus,5.583422148948626,0.3548631246871291
Mops_sarasinorum,5.674672823437691,0.39996300280840524
Chaerephon_jobimena,19.033017639859963,0.7217349726618557
Chaerephon_major,7.0285718710351315,0.45168566071499594
Austronomus_australis,18.93859306441288,0.7297238622738341
Austronomus_kuboriensis,18.93859306441288,0.7297238622738341
Otomops_martiensseni,15.887701026978302,0.6273303343022035
Otomops_secundus,11.554636213332367,0.570665862246175
Otomops_madagascariensis,16.374193741674425,0.7250029209737391
Otomops_johnstonei,11.607338903068351,0.5535805766303334
Otomops_wroughtoni,17.563250141691398,0.6528450561817307
Otomops_papuensis,11.799333183506393,0.5990456778958431
Otomops_formosus,17.455467676031112,0.8050179117339136
Molossus_coibensis,7.864881681692296,0.49363209146696657
Molossus_aztecus,7.149714239486271,0.413583566207372
Molossus_molossus,7.883291119986856,0.46442329083242484
Molossus_alvarezi,7.4014360065044995,0.5439550021201377
Molossus_pretiosus,9.466695906488777,0.4196714070949962
Molossus_rufus,9.269792075464798,0.4431902696425901
Molossus_currentium,13.615027814382946,0.5702584905893632
Molossus_sinaloae,22.129770016994573,0.6866721664743041
Promops_centralis,14.146777090250254,0.6449412416456417
Promops_davisoni,14.146777090250254,0.6449412416456417
Promops_nasutus,21.186617680500508,0.7146777555317356
Molossops_mattogrossensis,15.232345735498381,0.7281616817333271
Nyctinomops_aurispinosus,12.322647965679646,0.5773137085487541
Nyctinomops_laticaudatus,8.731114632872629,0.5596359508785123
Nyctinomops_femorosaccus,8.361085725119256,0.4946310784552499
Nyctinomops_macrotis,17.93330587485256,0.6547288516986929
Cynomops_abrasus,9.162342851179123,0.5228524220083607
Cynomops_paranus,3.9460095142887353,0.27373322558036217
Cynomops_milleri,3.9460095142887353,0.27373322558036217
Cynomops_planirostris,6.159054528577471,0.36801872743985914
Cynomops_greenhalli,6.359317134517432,0.4264107344511757
Cynomops_mexicanus,6.359317134517432,0.4264107344511757
Molossops_temminckii,11.320640700950099,0.5796251822818977
Molossops_neglectus,11.46293672792902,0.5962418885770988
Molossops_aequatorianus,10.69674502662096,0.5517146410937994
Eumops_perotis,12.183875669015313,0.4988123850688462
Eumops_trumbulli,11.919236262181663,0.48822630248355353
Eumops_underwoodi,6.5083147903716565,0.39864838790776636
Eumops_dabbenei,6.49886963536408,0.3930231486823758
Eumops_glaucinus,6.3072323274112225,0.37349494301898134
Eumops_floridanus,6.252035021428632,0.3682725264674054
Eumops_maurus,9.256015850194549,0.48118531407186793
Eumops_auripendulus,9.15654516497159,0.44307159527992823
Eumops_hansae,16.840788588195228,0.659499598711981
Eumops_wilsoni,6.5965744301631215,0.3934173979408319
Eumops_bonariensis,11.002159360520029,0.48541080384587226
Eumops_patagonicus,10.941187682005882,0.4905758212150033
Mormopterus_beccarii,19.911117777871706,0.7686265926566861
Mormopterus_loriae,18.745030127082824,0.7974188740658736
Mormopterus_planiceps,19.3212354371109,0.8638001589384775
Mormopterus_norfolkensis,20.23020850859375,0.9062820538348717
Mormopterus_kalinowskii,15.893662672291565,0.7422870519444429
Mormopterus_phrudus,16.723986756692504,0.8000881500569037
Mormopterus_minutus,16.65967334634552,0.7910069920405923
Mormopterus_acetabulosus,16.969890455966187,0.759130737976371
Mormopterus_doriae,17.010080455584717,0.7533940825663387
Mormopterus_jugularis,17.143609763778688,0.7519166626826573
Natalus_tumidirostris,18.572019292773437,0.33910838287158546
Natalus_stramineus,9.539611249810791,0.30488956897184327
Natalus_espiritosantensis,6.700349455381775,0.31043507319411423
Natalus_major,5.025499843754577,0.16315602952413452
Natalus_jamaicensis,5.152757267445374,0.15848609146090722
Natalus_mexicanus,6.990380243508911,0.22919550383104698
Natalus_primus,6.503433332872009,0.2610891186738241
Nyctiellus_lepidus,29.016136435546876,0.5671277560578709
Chilonatalus_micropus,17.371931146875,0.29145332661111667
Chilonatalus_tumidifrons,17.371931146875,0.29145332661111667
Myzopoda_aurita,29.872957714843754,0.07081066078460443
Myzopoda_schliemanni,29.872957714843754,0.07081066078460443
Centronycteris_centralis,18.1950500392395,0.7277522870480763
Centronycteris_maximiliani,18.1950500392395,0.7277522870480763
Saccopteryx_gymnura,13.019381031210328,0.5990684693394495
Saccopteryx_canescens,11.848544212646484,0.542580310231924
Saccopteryx_leptura,10.611923819759369,0.5578793280441914
Saccopteryx_bilineata,10.535437458204651,0.4952583087910045
Saccopteryx_antioquensis,8.408006436878205,0.491325272089364
Rhynchonycteris_naso,23.514154322869874,0.6557336699192501
Balantiopteryx_plicata,22.39870762244873,0.5663211255635037
Balantiopteryx_infusca,14.743512211224365,0.4869962173041884
Balantiopteryx_io,14.743512211224365,0.4869962173041884
Peropteryx_leucoptera,16.108913905158996,0.5849192818607586
Peropteryx_macrotis,7.85264769389801,0.4092692338249916
Peropteryx_kappleri,7.7555862271419524,0.4141411787844415
Peropteryx_pallidoptera,8.603016149507523,0.5590714016378502
Peropteryx_trinitatis,11.820318872669983,0.5607804129218926
Cormura_brevirostris,17.11236056004944,0.804660291615978
Cyttarops_alecto,14.925673062554932,0.6678911614873697
Diclidurus_albus,5.776511145604324,0.3529291909387411
Diclidurus_ingens,5.776511145604324,0.3529291909387411
Diclidurus_scutatus,8.876761991208648,0.47094752386270844
Diclidurus_isabella,13.015086582417297,0.5712679554573817
Taphozous_longimanus,10.870771564716625,0.5778271092645496
Taphozous_perforatus,11.00003627593279,0.6732979817323974
Taphozous_hildegardeae,11.847589066835404,0.6160330217260795
Taphozous_mauritianus,11.573997438855361,0.6264113035331377
Taphozous_melanopogon,7.345147225218582,0.4733143043319233
Taphozous_achates,7.345147225218582,0.4733143043319233
Taphozous_georgianus,4.884986520663929,0.30258347256942886
Taphozous_troughtoni,4.884986520663929,0.30258347256942886
Taphozous_kapalgensis,7.510729469002151,0.4334487365578165
Taphozous_australis,7.742123463864327,0.4417409425197585
Taphozous_hilli,14.029759174194336,0.589636337622622
Taphozous_theobaldi,19.05493314838867,0.6730260881233022
Taphozous_hamiltoni,21.527802246777345,0.636372437283535
Taphozous_nudiventris,21.527802246777345,0.636372437283535
Saccolaimus_flaviventris,15.753545149877167,0.7462865697774361
Saccolaimus_mixtus,16.351965291903877,0.6847195173775535
Saccolaimus_saccolaimus,15.865422458718681,0.7082382517962541
Saccolaimus_peli,28.917467200499726,0.8182693572900848
Emballonura_serii,17.82720627537689,0.7231396083110713
Emballonura_beccarii,14.12216616486168,0.6624770633972861
Emballonura_monticola,5.475535434318257,0.3195420718136206
Emballonura_alecto,5.475535434318257,0.3195420718136206
Emballonura_furax,8.640804010773468,0.443967186829705
Emballonura_raffrayana,8.21904101902256,0.47986234856518023
Emballonura_semicaudata,11.31058637771225,0.545520817592261
Coleura_afra,12.1485457282732,0.5934494816606273
Coleura_seychellensis,12.1485457282732,0.5934494816606273
Paremballonura_atrata,14.582694310373688,0.6481956097533919
Emballonura_dianae,8.3281940513031,0.4757905905536707
Paremballonura_tiavato,14.295362529059219,0.6582433102207562
Mosia_nigrescens,31.42665916137085,0.7039139461120351
Nycteris_macrotis,7.55142382578125,0.28248770374740734
Nycteris_vinsoni,7.333352146569824,0.305424283035178
Nycteris_madagascariensis,6.767842744543457,0.24610481134100243
Nycteris_javanica,6.346980041796875,0.16751057127581925
Nycteris_tragata,6.346980041796875,0.16751057127581925
Nycteris_aurita,4.066132605273437,0.13511985834306214
Nycteris_hispida,4.066132605273437,0.13511985834306214
Nycteris_grandis,6.6585098105468745,0.19711258808590765
Nycteris_parisii,11.272444408813476,0.48428776493409204
Nycteris_woodi,11.272444408813476,0.48428776493409204
Nycteris_gambiensis,13.529968808740234,0.46373036354637265
Nycteris_thebaica,13.529968808740234,0.46373036354637265
Nycteris_nana,8.48419227164917,0.4337536600452438
Nycteris_major,7.858646308215332,0.36634184865934427
Nycteris_arge,8.369883182348632,0.41930584096921536
Nycteris_intermedia,8.254058635003663,0.4411303780986072
Amorphochilus_schnablii,25.57727271118164,0.008658469967447947
Furipterus_horrens,25.57727271118164,0.008658469967447947
Noctilio_leporinus,20.827272711181642,0.008658469967447773
Noctilio_albiventris,20.827272711181642,0.008658469967447773
Pteronotus_personatus,17.66175389758606,0.22788432025101102
Pteronotus_gymnonotus,7.987209224755859,0.11752380735176834
Pteronotus_davyi,7.957739176318359,0.11930687291013531
Pteronotus_paraguanensis,13.14080339618683,0.8308537342796098
Pteronotus_quadridens,10.407697189353943,0.14270236425410135
Pteronotus_macleayii,10.221620109875488,0.15126329191711826
Pteronotus_parnellii,9.368661434231567,0.1339469960690018
Pteronotus_rubiginosus,9.19277084794922,0.1469381733750813
Pteronotus_mesoamericanus,14.476843084924317,0.20024583845032606
Mormoops_blainvillei,20.06338055772705,0.3802104447833631
Mormoops_megalophylla,20.314270588830567,0.40066131264966254
Mormoops_magna,21.076414014624024,0.6687715547284006
Micronycteris_megalotis,10.0781766552742,0.44754733613169684
Micronycteris_matses,6.834324826762772,0.34345921579494704
Micronycteris_microtis,6.756810193991089,0.423967741733054
Micronycteris_brosseti,14.743381945671844,0.6319344833269047
Micronycteris_hirsuta,16.88944833458481,0.6429809279707601
Micronycteris_sanborni,9.548983407808304,0.5607962611015584
Micronycteris_minuta,16.802627584293365,0.6246373174415575
Micronycteris_giovanniae,9.249879125726794,0.5014617110018778
Micronycteris_schmidtorum,16.019816043273927,0.6093175557472704
Micronycteris_buriri,9.423964564522075,0.502929595265887
Lampronycteris_brachyotis,31.66564958190918,0.30155871351305646
Macrotus_californicus,26.298605899951173,0.46896098408087405
Macrotus_waterhousii,26.298605899951173,0.46896098408087405
Desmodus_puntajudensis,9.0943467639328,0.49110029692928314
Desmodus_stocki,8.370375291156387,0.43126797188069554
Desmodus_rotundus,8.614731075646972,0.41184205334395607
Desmodus_draculae,8.582020976594162,0.4139912288192133
Diaemus_youngi,19.26944640733032,0.467269148967757
Diphylla_ecaudata,25.472902114660645,0.38216839810793624
Anoura_caudifer,6.574702718134343,0.3148569768142974
Anoura_cultrata,6.812367617692137,0.37291325245825513
Anoura_geoffroyi,7.06283593722682,0.37725702485791446
Anoura_luismanueli,7.120126578205204,0.3684967938238784
Anoura_latidens,6.773257822521877,0.3906767869927286
Anoura_fistulata,7.465917231186354,0.38265428454729594
Choeroniscus_godmani,3.883243000522256,0.2487713729867998
Choeroniscus_periosus,3.589938548897529,0.22818011873917107
Choeroniscus_minor,3.717862494218111,0.22626614571021708
Choeronycteris_mexicana,6.769707001796317,0.35939361762851163
Musonycteris_harrisoni,8.015068523567033,0.40145962906440535
Lichonycteris_obscura,6.479967258601976,0.42172973639540096
Scleronycteris_ega,7.238017950913167,0.39200273413438913
Hylonycteris_underwoodi,11.228429726450347,0.4399302907129683
Monophyllus_redmani,9.521455263741684,0.37216680186613926
Monophyllus_plethodon,9.521455263741684,0.37216680186613926
Leptonycteris_yerbabuenae,4.905315090935421,0.2521088047774781
Leptonycteris_curasoae,4.905315090935421,0.2521088047774781
Leptonycteris_nivalis,7.480635981870842,0.3224764455353432
Glossophaga_leachii,3.621791959148699,0.226006696131747
Glossophaga_morenoi,3.358702741531342,0.23136117739077702
Glossophaga_commissarisi,5.331855391709793,0.3533780795708983
Glossophaga_soricina,5.763567183070373,0.35858073158826775
Glossophaga_longirostris,4.941463288281477,0.3493691988673884
Phyllonycteris_poeyi,6.2902821244007585,0.333105286869563
Phyllonycteris_major,6.2902821244007585,0.333105286869563
Brachyphylla_nana,6.980190731870842,0.32019860038000447
Brachyphylla_cavernarum,6.980190731870842,0.32019860038000447
Phyllonycteris_aphylla,8.977812598801517,0.4038248111596895
Erophylla_bombifrons,7.597155021811008,0.3496280428359123
Erophylla_sezekorni,7.597155021811008,0.3496280428359123
Lonchorhina_orinocensis,13.136521108989239,0.5140343358806335
Lonchorhina_aurita,9.416808277802945,0.41188095580450323
Lonchorhina_marinkellei,8.021766797190427,0.3758468632567372
Lonchorhina_fernandezi,8.040202346431876,0.41484562026576643
Lonchorhina_inusitata,9.306664766256809,0.44583166002905017
Lonchophylla_handleyi,5.847045802917391,0.34084261367153484
Lonchophylla_hesperia,6.365475912493623,0.37233338659177545
Lonchophylla_robusta,5.665369559275085,0.3505073176616722
Lonchophylla_chocoana,5.79416781658442,0.3711230335013965
Lonchophylla_dekeyseri,6.380516097351366,0.4315567209920208
Lonchophylla_concava,6.1883942886286025,0.39924895123566845
Lionycteris_spurrelli,9.049697501610947,0.3521522808456879
Platalina_genovensium,6.133651300450039,0.27906926077904726
Xeronycteris_vieirai,6.133651300450039,0.27906926077904726
Lonchophylla_thomasi,7.367605399103642,0.4205780457765667
Lonchophylla_orcesi,5.639351077692157,0.3945012615193475
Lonchophylla_mordax,5.9857258380933285,0.38083602425485086
Lonchophylla_bokermanni,6.183218832136166,0.3872463388229582
Uroderma_bilobatum,5.111382921902739,0.24899107908159954
Uroderma_magnirostrum,5.111382921902739,0.24899107908159954
Platyrrhinus_lineatus,4.094093703526884,0.2220183155526306
Platyrrhinus_recifinus,3.0013501166726995,0.1853801796104046
Platyrrhinus_helleri,2.1063963000180945,0.14872848040432973
Platyrrhinus_matapalensis,2.0278608111974994,0.14035477181527797
Platyrrhinus_aquilus,1.5068615158470453,0.12404418050771018
Platyrrhinus_chocoensis,1.4104451243996654,0.099127935118206
Platyrrhinus_brachycephalus,4.554944264980768,0.23377551801027888
Platyrrhinus_ismaeli,1.3778999025767522,0.11040118097525402
Platyrrhinus_masu,1.3987042968496746,0.11348231030950684
Platyrrhinus_infuscus,1.594243769128051,0.12447285980081166
Platyrrhinus_nitelinea,1.6598219263227263,0.149983480532714
Platyrrhinus_nigellus,1.832042796270156,0.13288335762542194
Platyrrhinus_aurarius,1.4643532227588727,0.10951837488431075
Platyrrhinus_umbratus,1.67064741176847,0.13366935509655845
Vampyrodes_caraccioli,1.8196174890426202,0.16942184239563207
Vampyrodes_major,1.8196174890426202,0.16942184239563207
Platyrrhinus_dorsalis,1.582860684070791,0.10908745150046195
Platyrrhinus_albericoi,2.4800106124887575,0.15736709044789868
Platyrrhinus_vittatus,2.249767873908718,0.14918664702942847
Mesophylla_macconnelli,5.669685576841579,0.25753966498303205
Vampyressa_pusilla,3.2405489674596732,0.20676035104493637
Vampyressa_melissa,3.152326505246385,0.20679472084860945
Vampyressa_thyone,3.135101704135521,0.17936589099607164
Chiroderma_improvisum,2.535504746924453,0.16044024347764133
Chiroderma_villosum,2.943153272204057,0.1971864944113005
Chiroderma_trinitatum,2.35791514912512,0.16240232064129734
Chiroderma_doriae,2.35791514912512,0.16240232064129734
Chiroderma_salvini,4.414055505341663,0.26053934094907083
Vampyriscus_bidens,5.089815921786129,0.26186500193494167
Vampyriscus_brocki,3.339659560893064,0.20003817376087435
Vampyriscus_nymphaea,3.339659560893064,0.20003817376087435
Enchisthenes_hartii,9.354944886582429,0.3466902947956911
Ectophylla_alba,8.36821711284135,0.32414976090795256
Phyllops_falcatus,2.9441030903385412,0.16645430968905744
Phyllops_silvai,2.9441030903385412,0.16645430968905744
Stenoderma_rufum,4.458788480677082,0.232720086271425
Ardops_nichollsi,3.261154695928241,0.15857168520733161
Ariteus_flavescens,3.261154695928241,0.15857168520733161
Pygoderma_bilabiatum,1.8239593532163723,0.1445482187399036
Ametrida_centurio,1.5650535402209638,0.12148004854274201
Sphaeronycteris_toxophyllum,3.0621009804825867,0.1731314592544396
Centurio_senex,2.4740918104836265,0.18046802403330603
Artibeus_inopinatus,2.224196691496285,0.12224868505833202
Artibeus_hirsutus,1.5069220750594652,0.08875780805467479
Artibeus_fraterculus,1.570310177498325,0.09103355074624317
Artibeus_jamaicensis,1.240254583983474,0.08597328624617598
Artibeus_schwartzi,1.240254583983474,0.08597328624617598
Artibeus_anthonyi,1.7856082705309912,0.16366215226217487
Artibeus_lituratus,0.9802178798878299,0.0791452538744031
Artibeus_amplus,0.5890174647204373,0.04541110986811287
Artibeus_planirostris,0.5839361497451487,0.04671788097461141
Artibeus_obscurus,1.215741566653767,0.08162378989101242
Artibeus_fimbriatus,2.504556647422229,0.14228705083017434
Artibeus_concolor,4.15791942686382,0.19964817172861804
Dermanura_phaeotis,2.8004541844563366,0.15712943734386448
Dermanura_tolteca,2.8129955850837334,0.1565991683509806
Dermanura_gnoma,1.157773908709647,0.09846725756340273
Dermanura_glauca,0.7719840226541584,0.09349369173445034
Dermanura_rosenbergi,0.7719840226541584,0.09349369173445034
Dermanura_anderseni,1.653523085777457,0.10470296337446841
Dermanura_cinerea,2.188402107007412,0.12799616990126142
Dermanura_azteca,2.8790898942401846,0.1675275902442619
Dermanura_watsoni,5.446514509185862,0.2719337197096192
Sturnira_tildae,2.3330738856135884,0.1433900074561053
Sturnira_lilium,2.3121358059259896,0.15178740566746654
Sturnira_bogotensis,3.2381682716937035,0.18018109306506191
Sturnira_ludovici,2.64400147204227,0.17547852091782237
Sturnira_oporaphilum,2.607717436045099,0.16455230486363986
Sturnira_mordax,3.2018812162004386,0.22634396923993333
Sturnira_erythromos,3.332501277524247,0.1901154788928497
Sturnira_luisi,3.2163977311784917,0.19495842954843287
Sturnira_koopmanhilli,2.973997638689603,0.23871712564172648
Sturnira_sorianoi,3.032377971456826,0.28111267053852385
Sturnira_perla,3.116853419981921,0.26509092283819186
Sturnira_aratathomasi,4.99246038018948,0.26757094448245416
Sturnira_mistratensis,2.970699296478277,0.2859820505287871
Sturnira_nana,8.231367497949838,0.3466772358726663
Sturnira_magna,2.8292416540209353,0.25927861944498204
Sturnira_bidens,9.509996794313633,0.36661472868054756
Rhinophylla_alethina,11.219495061097646,0.38847709787589646
Rhinophylla_fischerae,8.294507285130047,0.33028597933169573
Rhinophylla_pumilio,8.399261652380991,0.32888343947560605
Trinycteris_nicefori,11.301055454876137,0.35588387680757805
Glyphonycteris_daviesi,5.751601098217654,0.26498501589508944
Glyphonycteris_sylvestris,3.607840434323704,0.1849741254445063
Glyphonycteris_behnii,3.607840434323704,0.1849741254445063
Neonycteris_pusilla,8.186627727438069,0.3082210069648067
Carollia_castanea,9.439078662857712,0.41220118937507955
Carollia_brevicauda,5.627623500363613,0.3345894529693831
Carollia_subrufa,6.374125135723549,0.3526557470844329
Carollia_sowelli,5.214762915669137,0.26956900382716
Carollia_manu,4.696978015266204,0.29607365743551206
Carollia_perspicillata,5.088721820440221,0.30373006629128146
Macrophyllum_macrophyllum,14.213698982353591,0.4076499110013507
Trachops_cirrhosus,14.213698982353591,0.4076499110013507
Tonatia_saurophila,7.296703564682913,0.35800848058922113
Tonatia_bidens,7.296703564682913,0.35800848058922113
Phyllostomus_discolor,10.29998793912158,0.4080423500474716
Phyllostomus_latifolius,6.719054169170308,0.32360259541757297
Phyllostomus_hastatus,4.850305529169047,0.31977201714777537
Phyllostomus_elongatus,4.75319454537431,0.2614519406928969
Mimon_crenulatum,4.345951770378399,0.23910868056991133
Mimon_koepckeae,4.345951770378399,0.23910868056991133
Mimon_bennettii,4.397143620378399,0.263177558917816
Mimon_cozumelae,4.397143620378399,0.263177558917816
Phylloderma_stenops,8.29646830047288,0.3714371322856791
Lophostoma_evotis,5.191634259682357,0.303681276793896
Lophostoma_silvicolum,5.318137695572263,0.3047653248979216
Lophostoma_kalkoae,4.417504161122811,0.3018626899172049
Lophostoma_occidentalis,4.725665477803177,0.3054855898001616
Lophostoma_brasiliense,6.005308262661028,0.3731770716392308
Lophostoma_schulzi,5.672764090092254,0.3387274024051004
Lophostoma_carrikeri,11.018006623585748,0.4902424377644576
Chrotopterus_auritus,17.472266179932404,0.43747025566117914
Vampyrum_spectrum,17.472266179932404,0.43747025566117914
Thyroptera_discifera,18.302029256640626,0.6392343702260281
Thyroptera_devivoi,15.518854431860351,0.7070339679840576
Thyroptera_wynneae,16.209611143310546,0.7571401529430621
Thyroptera_tricolor,11.490759289648437,0.388365103027513
Thyroptera_lavali,11.331989867993164,0.3626974731247524
Mystacina_tuberculata,41.48112008945313,0.6477737577168067
Mystacina_robusta,41.48112008945313,0.6477737577168067
Notopteris_macdonaldi,11.649830689147949,0.4231139544334333
Notopteris_neocaledonica,11.649830689147949,0.4231139544334333
Nyctimene_vizcaccia,3.3471075039876936,0.22024914367626325
Nyctimene_rabori,2.6241834858867645,0.1610434522134377
Nyctimene_masalai,2.98915179725976,0.18255117760067813
Nyctimene_cephalotes,3.509560469456005,0.2328557903116323
Nyctimene_malaitensis,2.8958944670481683,0.18061117341102245
Nyctimene_keasti,2.1011172469056127,0.13857884545700566
Nyctimene_albiventer,2.9120366580242156,0.1757412827907518
Nyctimene_minutus,2.805480574284935,0.1743038403712622
Nyctimene_draconilla,2.887707910393143,0.19180599276602356
Nyctimene_aello,5.735918583336639,0.2635147246913823
Nyctimene_robinsoni,3.651831595324707,0.20622797431494586
Nyctimene_major,3.7157380369903565,0.2105869139176213
